"feature_id","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","blank","sample","ms_level"
"FT0974",1070.26355982157,1070.25749020324,1070.33659018585,231.922790527344,230.864471435547,233.002227783203,141,0,141,1
"FT0975",1073.62777517098,1073.62049565979,1073.6349811893,653.251831054688,640.724853515625,669.019470214844,265,0,165,1
"FT0976",1074.6312985847,1074.62013073909,1074.63833568372,653.058410644531,640.381164550781,684.219970703125,245,0,165,1
"FT0977",1075.6342462816,1075.62608393472,1075.6401506107,652.950927734375,652.330749511719,667.379211425781,184,0,160,1
"FT0978",1076.63694373183,1076.62817207133,1076.64289814177,652.947448730469,651.744001220703,667.369140625,163,0,154,1
"FT0979",1078.64522456308,1078.63794007135,1078.6693695065,656.603118896484,643.470581054688,703.243835449219,210,0,149,1
"FT0980",1079.63300195159,1079.62284521073,1079.6619804413,605.414794921875,595.409729003906,687.81298828125,286,0,163,1
"FT0981",1080.63535066467,1080.62669839203,1080.66003749345,604.886901855469,602.506103515625,657.564331054688,198,0,159,1
"FT0982",1082.78895182745,1082.783718995,1082.79438311635,1087.10461425781,1083.39453125,1092.48168945312,117,1,97,1
"FT0983",1083.66269203692,1083.64062501303,1083.66853763382,644.190216064453,642.724548339844,718.426025390625,162,0,144,1
"FT0984",1085.55248838359,1085.54610615557,1085.55988688114,584.730895996094,575.511474609375,592.397827148438,211,0,165,1
"FT0985",1086.55494319758,1086.54770318862,1086.67092758434,584.627868652344,574.578857421875,643.759887695312,179,0,160,1
"FT0986",1087.47330523064,1087.46079221833,1087.48120117188,1085.76696777344,1083.07055664062,1098.529296875,267,1,196,1
"FT0987",1089.80369845022,1089.79711433761,1089.81762695312,1085.42602539062,1083.08471679688,1094.18800744629,328,1,228,1
"FT0988",1091.52850455628,1091.52233398147,1091.60492986291,371.225952148438,369.822662353516,442.074096679688,185,0,166,1
"FT0989",1092.53456495519,1092.52725738086,1092.61883948838,371.07861328125,363.626983642578,442.074096679688,214,0,165,1
"FT0990",1093.53763990508,1093.52959246701,1093.62016502518,371.267471313477,363.972137451172,442.074096679688,170,0,158,1
"FT0991",1098.8057894946,1098.79941495363,1098.81258575505,1095.16790771484,1083.03869628906,1098.19287109375,446,1,252,1
"FT0992",1099.30788354394,1099.30164697233,1099.31423936532,1085.41949462891,1083.03869628906,1098.470703125,384,1,241,1
"FT0993",1099.80468379072,1099.79382324219,1099.81202367545,1085.35943603516,1083.07421875,1098.53039550781,228,0,166,1
"FT0994",1100.79455623589,1100.78831278754,1100.80077167607,1085.44000244141,1083.3515625,1094.15808105469,254,1,185,1
"FT0995",1107.51805371799,1107.46248183028,1107.60253588011,364.624084472656,302.745697021484,434.830688476562,250,0,158,1
"FT0996",1110.13629738627,1110.12868935524,1110.1457405231,1092.81762695312,1083.07824707031,1099.17614746094,285,1,195,1
"FT0997",1123.46429256984,1123.45467931614,1123.59631427571,315.554000854492,314.515686035156,428.485961914062,186,0,154,1
"FT0998",1123.79631828246,1123.7892143623,1123.80211022678,1085.42504882812,1083.38305664062,1093.82653808594,332,1,238,1
"FT0999",1124.59136020484,1124.45887637621,1124.63151176551,338.084991455078,314.56201171875,381.138427734375,197,0,135,1
"FT1000",1126.79642873246,1126.78944715077,1126.80419921875,1085.42510986328,1083.08630371094,1094.84228515625,204,1,160,1
"FT1001",1132.79957675411,1132.79334386529,1132.80621584096,1095.65673828125,1083.34899902344,1098.12133789062,447,1,252,1
"FT1002",1133.30157192865,1133.294376935,1133.30854539043,1086.81030273438,1083.08422851562,1098.8056640625,375,1,237,1
"FT1003",1133.48514890248,1133.29704206105,1133.50649027033,341.768447875977,340.316001220703,444.947448730469,166,0,164,1
"FT1004",1133.80169240392,1133.79426205261,1133.80854455308,1086.08288574219,1083.07299804688,1098.52697753906,337,1,225,1
"FT1005",1134.48816331703,1134.48146828106,1134.56849244218,341.696060180664,340.386932373047,434.830688476562,158,0,158,1
"FT1006",1134.79090569394,1134.779296875,1134.7977284621,1085.76098632812,1083.30786132812,1095.50537109375,314,1,209,1
"FT1007",1141.61437011973,1141.60574492374,1141.62145083631,653.970153808594,650.890930175781,667.635681152344,173,0,155,1
"FT1008",1142.62063647908,1142.61199205446,1142.65526017961,654.369201660156,651.202087402344,753.784912109375,221,0,144,1
"FT1009",1149.45947641852,1149.45293118768,1149.46639870037,1085.09008789062,1083.38195800781,1095.51391601562,169,1,132,1
"FT1010",1150.62894015901,1150.62233833275,1150.63714381013,600.425964355469,598.625854492188,613.892639160156,142,0,138,1
"FT1011",1155.46073921672,1155.45222100924,1155.4690971781,1096.96435546875,1083.06921386719,1099.20227050781,295,1,204,1
"FT1012",1157.79014966116,1157.78369245233,1157.79756799915,1085.42492675781,1082.75158691406,1094.38037109375,343,1,243,1
"FT1013",1161.6437902076,1161.63660075115,1161.65175534363,594.061889648438,586.591430664062,595.923706054688,164,0,164,1
"FT1014",1162.64647898833,1162.63827144462,1162.65390689833,594.064208984375,586.591430664062,595.923706054688,164,0,164,1
"FT1015",1163.65040157576,1163.64266020473,1163.6584981868,594.006713867188,587.096130371094,595.923706054688,151,0,151,1
"FT1016",1166.79287166907,1166.78565805441,1166.80034612399,1095.28668212891,1083.08422851562,1098.1455078125,440,1,252,1
"FT1017",1167.29451009622,1167.28734987726,1167.3019534843,1092.60803222656,1083.03869628906,1098.9170012207,386,1,244,1
"FT1018",1167.79257056328,1167.78369140625,1167.80134209699,1085.75158691406,1082.73803710938,1098.86633300781,224,0,173,1
"FT1019",1168.78251005454,1168.77487349916,1168.79090042777,1085.76098632812,1082.06567382812,1094.162109375,224,1,167,1
"FT1020",1172.12205619631,1172.11515090393,1172.12979597824,1085.72357177734,1083.06970214844,1095.17114257812,210,1,156,1
"FT1021",1178.12397337139,1178.11474173678,1178.13255824195,1096.87701416016,1082.75927734375,1098.92800744629,312,1,208,1
"FT1022",1178.45879678644,1178.45249507898,1178.46652781501,1097.52185058594,1094.81481933594,1098.92800744629,38,1,37,1
"FT1023",1191.78386230893,1191.7767274976,1191.7913233361,1085.40307617188,1083.07299804688,1094.83447265625,349,1,234,1
"FT1024",1194.78317547598,1194.77447758082,1194.79044736396,1085.56629956055,1083.07299804688,1095.38366699219,206,0,156,1
"FT1025",1200.78734414655,1200.77955228668,1200.79501559061,1095.900390625,1083.0712890625,1099.26799682617,433,1,252,1
"FT1026",1201.2878625606,1201.28000102389,1201.29641956593,1092.99523925781,1083.08471679688,1098.9170012207,370,1,239,1
"FT1027",1201.7890529831,1201.77900716258,1201.79795652434,1092.8515625,1083.39270019531,1098.53002929688,331,1,212,1
"FT1028",1202.77787494114,1202.76440429688,1202.78524820439,1085.79992675781,1083.09265136719,1094.83374023438,262,1,185,1
"FT1029",1207.64969569095,1207.64151498495,1207.65737136972,594.083312988281,586.591430664062,595.923706054688,165,0,165,1
"FT1030",1208.65231238979,1208.64448688783,1208.65983291643,594.075256347656,586.591430664062,596.268920898438,164,0,164,1
"FT1031",1209.65568337386,1209.64696996059,1209.69229822614,594.089477539062,586.591430664062,707.947204589844,168,0,164,1
"FT1032",1210.65870499161,1210.65071459185,1210.69701664871,594.082336425781,592.127990722656,707.947204589844,144,0,142,1
"FT1033",1213.69571950813,1213.68782578134,1213.70400153813,655.941253662109,654.478698730469,657.916015625,142,0,142,1
"FT1034",1214.69967673596,1214.6920629235,1214.70841503157,655.957275390625,655.107116699219,657.916015625,133,0,133,1
"FT1035",1223.44872838799,1223.43879991356,1223.45801323588,1097.18041992188,1083.052734375,1099.5980012207,290,1,214,1
"FT1036",1225.77793600346,1225.76935547735,1225.78583108595,1085.42504882812,1083.12255859375,1094.49743652344,365,1,242,1
"FT1037",1234.77977516824,1234.77133012472,1234.78849712577,1095.90319824219,1083.38305664062,1098.9170012207,436,1,251,1
"FT1038",1235.28199442332,1235.27166851744,1235.29099805236,1092.6142578125,1082.85913085938,1098.53015136719,357,1,233,1
"FT1039",1235.78014327974,1235.76825586927,1235.7895530426,1087.80529785156,1083.1005859375,1097.75439453125,206,1,159,1
"FT1040",1238.3278637671,1238.31888525108,1238.41772062399,197.967468261719,75.55810546875,200.307342529297,265,0,165,1
"FT1041",1238.68075269408,1238.67386280622,1238.69094636919,604.231964111328,597.852294921875,616.0859375,148,0,145,1
"FT1042",1238.82960856089,1238.8193987624,1238.91956329245,197.960052490234,68.6452484130859,200.307342529297,257,0,166,1
"FT1043",1239.33114465781,1239.32350822484,1239.42135928982,197.961037414551,75.55810546875,261.556915283203,250,0,166,1
"FT1044",1239.58007451645,1239.56992964945,1239.67006347077,340.930145263672,339.390380859375,342.485412597656,145,0,145,1
"FT1045",1239.83224843905,1239.82257240117,1239.92213218429,197.960060119629,68.6452484130859,261.556915283203,248,0,163,1
"FT1046",1240.33441893062,1240.32642041118,1240.42392544551,197.954437255859,75.55810546875,199.333129882812,213,0,146,1
"FT1047",1246.11212493986,1246.1019351105,1246.12280702384,1097.18609619141,1083.03869628906,1098.19396972656,224,1,190,1
"FT1048",1253.58107635831,1253.5715564215,1253.67225945758,346.829467773438,345.198211669922,436.154846191406,159,0,155,1
"FT1049",1259.77127514706,1259.76341734331,1259.77981641066,1085.42602539062,1083.12255859375,1094.62698583984,351,1,233,1
"FT1050",1262.77136957646,1262.76262747236,1262.77982322663,1085.76098632812,1083.03869628906,1095.1728515625,178,0,140,1
"FT1051",1268.77462855683,1268.76576078849,1268.78392782119,1096.25085449219,1082.85913085938,1098.9170012207,419,1,252,1
"FT1052",1269.27532234395,1269.26651307522,1269.28845214844,1094.63312536621,1083.07299804688,1098.92800744629,360,1,235,1
"FT1053",1269.77630455952,1269.76667841259,1269.78545576416,1096.84924316406,1083.07397460938,1098.82177734375,290,1,202,1
"FT1054",1291.43696635727,1291.42548705284,1291.4475066949,1097.46752929688,1083.39965820312,1098.19396972656,165,0,151,1
"FT1055",1293.76523422124,1293.75493364372,1293.77781639065,1085.4248046875,1083.34899902344,1094.82958984375,347,1,230,1
"FT1056",1302.76747453267,1302.75729289892,1302.77742929988,1096.27239990234,1083.06982421875,1099.61099682617,408,1,251,1
"FT1057",1303.2695964611,1303.25904271241,1303.28005801214,1096.50500488281,1082.76293945312,1098.9170012207,314,1,216,1
"FT1058",1303.76855780295,1303.75768791422,1303.77847731627,1096.17608642578,1083.3291015625,1097.85803222656,80,1,61,1
"FT1059",1308.09472223103,1308.08524613598,1308.10692365515,1085.50238037109,1083.14379882812,1096.91394042969,72,1,55,1
"FT1060",1314.10029980165,1314.08816083835,1314.11096210395,1097.48022460938,1084.37976074219,1098.92800744629,151,0,151,1
"FT1061",1320.73117093001,1320.67098948229,1320.82707443316,368.706390380859,360.204406738281,374.062194824219,176,0,141,1
"FT1062",1321.8408466247,1321.83031167992,1321.85081072924,652.177642822266,641.429992675781,655.614318847656,158,0,158,1
"FT1063",1322.84335009551,1322.83293986385,1322.85292637201,652.183197021484,641.752380371094,655.614318847656,156,0,156,1
"FT1064",1327.7591027525,1327.74853700104,1327.76847718789,1085.76098632812,1082.85913085938,1095.38415527344,358,1,229,1
"FT1065",1330.75856920111,1330.74763553273,1330.76739372238,1086.43298339844,1083.07287597656,1095.84216308594,135,1,104,1
"FT1066",1336.76062262813,1336.7506804417,1336.77112967012,1096.61791992188,1083.03869628906,1099.26799682617,394,1,251,1
"FT1067",1337.26197340146,1337.2498630773,1337.27245761242,1096.84539794922,1083.03869628906,1098.9170012207,308,1,211,1
"FT1068",1337.72147819394,1337.71272048537,1337.73072834748,691.965301513672,686.648681640625,698.341491699219,142,0,138,1
"FT1069",1337.76319822049,1337.7524489325,1337.7743294312,1097.18176269531,1083.03869628906,1099.26799682617,188,1,149,1
"FT1070",1341.66816673968,1341.65829882353,1341.67792662718,530.294067382812,529.281860351562,545.189392089844,163,0,157,1
"FT1071",1342.67230170731,1342.66111321262,1342.68116213513,530.294006347656,529.286010742188,544.967468261719,143,0,143,1
"FT1072",1351.72705586161,1351.71486275863,1351.73965230968,595.425018310547,593.468994140625,610.517883300781,186,0,163,1
"FT1073",1352.72976464478,1352.71877765669,1352.7414054031,595.422180175781,593.369506835938,610.517883300781,179,0,163,1
"FT1074",1353.73296045137,1353.72232339029,1353.74464284499,595.410400390625,593.479309082031,610.517883300781,144,0,142,1
"FT1075",1355.57386845998,1355.5643413256,1355.67296695419,342.293472290039,332.844268798828,435.162017822266,150,0,144,1
"FT1076",1356.57683609025,1356.56692471818,1356.6737789192,342.324371337891,333.257568359375,343.922332763672,142,0,141,1
"FT1077",1359.42517396496,1359.41272454552,1359.43542247645,1097.48876953125,1095.40173339844,1098.15161132812,129,1,128,1
"FT1078",1359.75861792528,1359.75091356317,1359.76809296115,1097.4951171875,1096.51428222656,1098.53002929688,44,1,43,1
"FT1079",1361.75291798582,1361.74185917822,1361.7637202364,1086.09008789062,1083.07287597656,1095.16845703125,325,1,207,1
"FT1080",1370.75449184781,1370.74205571629,1370.76638967713,1096.27893066406,1082.85913085938,1098.9170012207,427,1,251,1
"FT1081",1371.25672782888,1371.24446215233,1371.26684977659,1096.85009765625,1083.07006835938,1099.26799682617,242,1,175,1
"FT1082",1395.74612923257,1395.73303892057,1395.75586482338,1086.09692382812,1082.75500488281,1095.84118652344,293,1,203,1
"FT1083",1397.7325154684,1397.7206980426,1397.74348377245,595.4169921875,593.468994140625,610.517883300781,187,0,164,1
"FT1084",1398.73544569592,1398.72457655442,1398.74589848838,595.422180175781,593.132873535156,610.517883300781,187,0,164,1
"FT1085",1399.73825991816,1399.72537746071,1399.75563282823,595.411804199219,593.132873535156,691.272644042969,177,0,161,1
"FT1086",1400.74092919771,1400.73001067149,1400.75212776917,595.406311035156,593.818664550781,608.160583496094,131,0,131,1
"FT1087",1404.74900414319,1404.73796450414,1404.76135403451,1096.57934570312,1083.03869628906,1099.26799682617,408,1,252,1
"FT1088",1405.25054262062,1405.23955830819,1405.25950541724,1097.18591308594,1083.40881347656,1097.98698583984,129,1,122,1
"FT1089",1405.75304553619,1405.74159308916,1405.76367208547,1097.18627929688,1084.37976074219,1098.85913085938,98,1,96,1
"FT1090",1415.37543092599,1415.36276055596,1415.48022616751,197.924774169922,68.6452484130859,261.835479736328,281,0,161,1
"FT1091",1415.87735088416,1415.86565318271,1415.98246244514,191.214828491211,68.6452484130859,200.014999389648,278,0,160,1
"FT1092",1416.37819775621,1416.368024505,1416.48389969768,191.778617858887,75.55810546875,200.335296630859,266,0,159,1
"FT1093",1416.87977006411,1416.86786879123,1416.98473036355,190.813262939453,68.6452484130859,261.835479736328,255,0,154,1
"FT1094",1417.38053561498,1417.37081224165,1417.4847055958,191.560157775879,75.55810546875,261.835479736328,232,0,146,1
"FT1095",1429.73984414192,1429.7273262707,1429.75160018599,1086.09692382812,1083.37487792969,1095.16357421875,149,1,108,1
"FT1096",1438.7424405915,1438.72882579624,1438.75441490161,1096.84234619141,1083.10778808594,1099.26799682617,374,1,244,1
"FT1097",1457.84299075942,1457.8274035494,1457.85497464641,580.70361328125,577.750183105469,593.164184570312,191,0,164,1
"FT1098",1458.84597954188,1458.83203955326,1458.85789544733,580.702941894531,577.750183105469,593.164184570312,186,0,164,1
"FT1099",1459.84844790558,1459.83553515326,1459.85949824466,580.702941894531,578.795349121094,593.038513183594,172,0,159,1
"FT1100",1460.84990380494,1460.83678821034,1460.86051298576,580.70263671875,577.432495117188,592.997192382812,159,0,147,1
"FT1101",1472.73624381486,1472.72235488702,1472.7497413324,1096.8427734375,1082.85913085938,1099.26799682617,403,1,251,1
"FT1102",1503.84752212557,1503.83218481224,1503.85931111708,580.702941894531,579.388549804688,585.595703125,134,0,134,1
"FT1103",1540.72536801832,1540.709539534,1540.73871943048,1097.32452392578,1083.83837890625,1098.92800744629,186,1,183,1
"FT1104",1541.93447857897,1541.92167440189,1541.94679642299,652.951538085938,651.891007446289,666.802307128906,145,0,140,1
"FT1105",1542.9371038995,1542.92366395682,1542.95045933742,652.951843261719,651.891007446289,666.802307128906,141,0,137,1
"FT1106",1592.92441272868,1592.91027687785,1593.04183467338,190.571098327637,75.2033386230469,261.556915283203,196,0,131,1
